6.150000 -3.185902   0.52801371
6.160000 -3.177233   0.52972906
6.170000 -3.167916   0.53132805
6.180000 -3.157961   0.53280574
6.190000 -3.147377   0.53415795
6.200000 -3.136177   0.53538116
6.210000 -3.124369   0.53647262
6.220000 -3.111967   0.53743030
6.230000 -3.098981   0.53825287
6.240000 -3.085425   0.53893972
6.250000 -3.071311   0.53949094
6.260000 -3.056652   0.53990728
6.270000 -3.041462   0.54019014
6.280000 -3.025756   0.54034154
6.290000 -3.009546   0.54036407
6.300000 -2.992848   0.54026089
6.310000 -2.975676   0.54003565
6.320000 -2.958045   0.53969247
6.330000 -2.939971   0.53923590
6.340000 -2.921468   0.53867087
6.350000 -2.902552   0.53800264
6.360000 -2.883238   0.53723678
6.370000 -2.863543   0.53637908
6.380000 -2.843481   0.53543555
6.390000 -2.823067   0.53441234
6.400000 -2.802319   0.53331575
6.410000 -2.781251   0.53215211
6.420000 -2.759878   0.53092782
6.430000 -2.738217   0.52964924
6.440000 -2.716282   0.52832274
6.450000 -2.694088   0.52695458
6.460000 -2.671651   0.52555092
6.470000 -2.648986   0.52411780
6.480000 -2.626107   0.52266111
6.490000 -2.603029   0.52118655
6.500000 -2.579766   0.51969960
6.510000 -2.556332   0.51820557
6.520000 -2.532741   0.51670948
6.530000 -2.509007   0.51521615
6.540000 -2.485143   0.51373012
6.550000 -2.461162   0.51225568
6.560000 -2.437077   0.51079682
6.570000 -2.412900   0.50935729
6.580000 -2.388644   0.50794054
6.590000 -2.364321   0.50654976
6.600000 -2.339941   0.50518786
6.610000 -2.315518   0.50385747
6.620000 -2.291060   0.50256097
6.630000 -2.266580   0.50130047
6.640000 -2.242088   0.50007782
6.650000 -2.217593   0.49889463
6.660000 -2.193105   0.49775228
6.670000 -2.168634   0.49665192
6.680000 -2.144189   0.49559448
6.690000 -2.119779   0.49458068
6.700000 -2.095411   0.49361104
6.710000 -2.071094   0.49268592
6.720000 -2.046836   0.49180548
6.730000 -2.022645   0.49096973
6.740000 -1.998527   0.49017852
6.750000 -1.974490   0.48943159
6.760000 -1.950539   0.48872850
6.770000 -1.926682   0.48806875
6.780000 -1.902924   0.48745168
6.790000 -1.879271   0.48687658
6.800000 -1.855728   0.48634262
6.810000 -1.832301   0.48584892
6.820000 -1.808995   0.48539449
6.830000 -1.785813   0.48497833
6.840000 -1.762761   0.48459937
6.850000 -1.739842   0.48425648
6.860000 -1.717060   0.48394852
6.870000 -1.694419   0.48367431
6.880000 -1.671923   0.48343264
6.890000 -1.649574   0.48322231
6.900000 -1.627376   0.48304208
6.910000 -1.605330   0.48289073
6.920000 -1.583440   0.48276702
6.930000 -1.561708   0.48266973
6.940000 -1.540136   0.48259763
6.950000 -1.518726   0.48254953
6.960000 -1.497480   0.48252423
6.970000 -1.476398   0.48252056
6.980000 -1.455483   0.48253737
6.990000 -1.434736   0.48257353
7.000000 -1.414158   0.48262793
7.010000 -1.393750   0.48269951
7.020000 -1.373512   0.48278720
7.030000 -1.353445   0.48289001
7.040000 -1.333549   0.48300692
7.050000 -1.313826   0.48313700
7.060000 -1.294274   0.48327932
7.070000 -1.274895   0.48343298
7.080000 -1.255687   0.48359713
7.090000 -1.236652   0.48377094
7.100000 -1.217788   0.48395362
7.110000 -1.199096   0.48414441
7.120000 -1.180574   0.48434258
7.130000 -1.162223   0.48454743
7.140000 -1.144041   0.48475830
7.150000 -1.126029   0.48497456
7.160000 -1.108184   0.48519561
7.170000 -1.090507   0.48542087
7.180000 -1.072995   0.48564980
7.190000 -1.055649   0.48588189
7.200000 -1.038468   0.48611665
7.210000 -1.021448   0.48635362
7.220000 -1.004591   0.48659237
7.230000 -0.987894   0.48683249
7.240000 -0.971356   0.48707360
7.250000 -0.954976   0.48731534
7.260000 -0.938752   0.48755737
7.270000 -0.922682   0.48779938
7.280000 -0.906766   0.48804107
7.290000 -0.891001   0.48828218
7.300000 -0.875386   0.48852244
7.310000 -0.859919   0.48876163
7.320000 -0.844599   0.48899952
7.330000 -0.829423   0.48923593
7.340000 -0.814391   0.48947065
7.350000 -0.799500   0.48970354
7.360000 -0.784749   0.48993442
7.370000 -0.770135   0.49016317
7.380000 -0.755656   0.49038966
7.390000 -0.741312   0.49061377
7.400000 -0.727100   0.49083541
7.410000 -0.713017   0.49105448
7.420000 -0.699063   0.49127091
7.430000 -0.685235   0.49148462
7.440000 -0.671531   0.49169557
7.450000 -0.657949   0.49190369
7.460000 -0.644488   0.49210896
7.470000 -0.631145   0.49231132
7.480000 -0.617917   0.49251077
7.490000 -0.604804   0.49270728
7.500000 -0.591804   0.49290084
7.510000 -0.578913   0.49309144
7.520000 -0.566130   0.49327909
7.530000 -0.553453   0.49346379
7.540000 -0.540880   0.49364555
7.550000 -0.528409   0.49382439
7.560000 -0.516038   0.49400033
7.570000 -0.503764   0.49417339
7.580000 -0.491586   0.49434361
7.590000 -0.479502   0.49451101
7.600000 -0.467509   0.49467562
7.610000 -0.455606   0.49483750
7.620000 -0.443789   0.49499668
7.630000 -0.432059   0.49515319
7.640000 -0.420411   0.49530710
